"AÑO","MES","LUGAR_RESIDENCIA","PROVINCIA","VIAJEROS","PERNOCTACIONES","ESTANCIA_MEDIA","HABITACIONES_ESTIMADAS","PLAZAS_ESTIMADAS","GRADO_OCUPA_PLAZAS","GRADO_OCUPA_PLAZAS_FIN_SEMANA","GRADO_OCUPA_POR_HABITANTES","PERSONAL_EMPLEADO"
2021,5,"Total","Lugo",26151,41596,1.59,3979,7373,18.15,22.04,23.01,529
2021,6,"Residentes en España","Lugo",39225,64772,1.62,4618,8625,26.91,34.21,31.29,802
2021,6,"Residentes en el Extranjero","Lugo",4033,5132,1.62,4618,8625,26.91,34.21,31.29,802
2021,6,"Total","Lugo",43258,69904,1.62,4618,8625,26.91,34.21,31.29,802
2021,7,"Residentes en España","Lugo",73480,124031,1.65,5024,9341,46.35,48.19,48.82,963
2021,7,"Residentes en el Extranjero","Lugo",8789,11481,1.65,5024,9341,46.35,48.19,48.82,963
2021,7,"Total","Lugo",82268,135512,1.65,5024,9341,46.35,48.19,48.82,963
2021,8,"Residentes en España","Lugo",100984,183550,1.77,5054,9403,65.82,67.24,67.58,1047
2021,8,"Residentes en el Extranjero","Lugo",10047,12694,1.77,5054,9403,65.82,67.24,67.58,1047
2021,8,"Total","Lugo",111031,196244,1.77,5054,9403,65.82,67.24,67.58,1047
2021,9,"Residentes en España","Lugo",64093,104482,1.55,5073,9438,43.18,49.44,48.76,970
2021,9,"Residentes en el Extranjero","Lugo",14884,18241,1.55,5073,9438,43.18,49.44,48.76,970
2021,9,"Total","Lugo",78977,122722,1.55,5073,9438,43.18,49.44,48.76,970
2021,10,"Residentes en España","Lugo",50773,84467,1.57,4652,8719,36.63,40.44,42.06,896
2021,10,"Residentes en el Extranjero","Lugo",12560,15093,1.57,4652,8719,36.63,40.44,42.06,896
2021,10,"Total","Lugo",63333,99560,1.57,4652,8719,36.63,40.44,42.06,896
2021,11,"Residentes en España","Lugo",26657,45893,1.7,4224,7803,21.68,25.92,27.21,765
2021,11,"Residentes en el Extranjero","Lugo",3302,5079,1.7,4224,7803,21.68,25.92,27.21,765
2021,11,"Total","Lugo",29958,50972,1.7,4224,7803,21.68,25.92,27.21,765
2021,12,"Residentes en España","Lugo",19059,34604,1.83,3654,6831,17.61,19.64,21.36,697
2021,12,"Residentes en el Extranjero","Lugo",1389,2910,1.83,3654,6831,17.61,19.64,21.36,697
2021,12,"Total","Lugo",20448,37514,1.83,3654,6831,17.61,19.64,21.36,697
2022,1,"Residentes en España","Lugo",15178,26543,1.8,3545,6523,14.41,16.66,18.58,606
2022,1,"Residentes en el Extranjero","Lugo",1028,2673,1.8,3545,6523,14.41,16.66,18.58,606
2022,1,"Total","Lugo",16206,29216,1.8,3545,6523,14.41,16.66,18.58,606
2022,2,"Residentes en España","Lugo",20387,35554,1.76,3646,6763,20.48,26.35,25.44,642
2022,2,"Residentes en el Extranjero","Lugo",1652,3342,1.76,3646,6763,20.48,26.35,25.44,642
2022,2,"Total","Lugo",22040,38897,1.76,3646,6763,20.48,26.35,25.44,642
2022,3,"Residentes en España","Lugo",25183,42589,1.68,3990,7450,21.36,26.35,26.9,729
2022,3,"Residentes en el Extranjero","Lugo",4318,6886,1.68,3990,7450,21.36,26.35,26.9,729
2022,3,"Total","Lugo",29502,49475,1.68,3990,7450,21.36,26.35,26.9,729
2022,4,"Residentes en España","Lugo",46688,73448,1.51,4558,8560,34.3,42.23,38.29,893
2022,4,"Residentes en el Extranjero","Lugo",12083,15197,1.51,4558,8560,34.3,42.23,38.29,893
2022,4,"Total","Lugo",58770,88645,1.51,4558,8560,34.3,42.23,38.29,893
2022,5,"Residentes en España","Lugo",46610,69719,1.39,4696,8835,36.22,40.74,42.56,909
2022,5,"Residentes en el Extranjero","Lugo",25110,29666,1.39,4696,8835,36.22,40.74,42.56,909
2022,5,"Total","Lugo",71720,99385,1.39,4696,8835,36.22,40.74,42.56,909
2022,6,"Residentes en España","Lugo",48858,81414,1.51,4919,9249,39.91,47.06,46.12,970
2022,6,"Residentes en el Extranjero","Lugo",24760,29581,1.51,4919,9249,39.91,47.06,46.12,970
2022,6,"Total","Lugo",73618,110995,1.51,4919,9249,39.91,47.06,46.12,970
2022,7,"Residentes en España","Lugo",71689,123736,1.63,5171,9736,48.8,51.56,53.13,1110
2022,7,"Residentes en el Extranjero","Lugo",19315,24848,1.63,5171,9736,48.8,51.56,53.13,1110
2022,7,"Total","Lugo",91004,148583,1.63,5171,9736,48.8,51.56,53.13,1110
2022,8,"Residentes en España","Lugo",90797,167735,1.76,5300,9941,61.24,65.77,64.93,1192
2022,8,"Residentes en el Extranjero","Lugo",17783,23253,1.76,5300,9941,61.24,65.77,64.93,1192
2022,8,"Total","Lugo",108580,190988,1.76,5300,9941,61.24,65.77,64.93,1192
2022,9,"Residentes en España","Lugo",61765,99751,1.48,5402,10168,45.25,49.6,51.47,1142
2022,9,"Residentes en el Extranjero","Lugo",32015,38779,1.48,5402,10168,45.25,49.6,51.47,1142
2022,9,"Total","Lugo",93780,138531,1.48,5402,10168,45.25,49.6,51.47,1142
2022,10,"Residentes en España","Lugo",46484,79102,1.53,5071,9525,34.96,41.68,41.27,1018
2022,10,"Residentes en el Extranjero","Lugo",21110,24583,1.53,5071,9525,34.96,41.68,41.27,1018
2022,10,"Total","Lugo",67595,103685,1.53,5071,9525,34.96,41.68,41.27,1018
2022,11,"Residentes en España","Lugo",26377,46347,1.73,4158,7795,22.68,28.2,29.3,854
2022,11,"Residentes en el Extranjero","Lugo",4270,6786,1.73,4158,7795,22.68,28.2,29.3,854
2022,11,"Total","Lugo",30648,53133,1.73,4158,7795,22.68,28.2,29.3,854
2022,12,"Residentes en España","Lugo",22705,39049,1.75,3752,7070,19.63,20.64,23.73,706
2022,12,"Residentes en el Extranjero","Lugo",2013,4306,1.75,3752,7070,19.63,20.64,23.73,706
2022,12,"Total","Lugo",24718,43356,1.75,3752,7070,19.63,20.64,23.73,706
2023,1,"Residentes en España","Lugo",18271,32751,1.79,3503,6530,17.81,21.63,22.92,630
2023,1,"Residentes en el Extranjero","Lugo",1948,3409,1.79,3503,6530,17.81,21.63,22.92,630
2023,1,"Total","Lugo",20219,36160,1.79,3503,6530,17.81,21.63,22.92,630
2023,2,"Residentes en España","Lugo",21011,36876,1.77,3758,7020,20.7,28.73,26.1,669
2023,2,"Residentes en el Extranjero","Lugo",2024,4009,1.77,3758,7020,20.7,28.73,26.1,669
2023,2,"Total","Lugo",23034,40885,1.77,3758,7020,20.7,28.73,26.1,669
2023,3,"Residentes en España","Lugo",27641,49218,1.71,4136,7789,23.75,30.77,29.46,808
2023,3,"Residentes en el Extranjero","Lugo",5963,8213,1.71,4136,7789,23.75,30.77,29.46,808
2023,3,"Total","Lugo",33604,57431,1.71,4136,7789,23.75,30.77,29.46,808
2023,4,"Residentes en España","Lugo",46690,79649,1.57,4995,9415,36.33,39.77,41.78,976
2023,4,"Residentes en el Extranjero","Lugo",19002,23448,1.57,4995,9415,36.33,39.77,41.78,976
2023,4,"Total","Lugo",65691,103097,1.57,4995,9415,36.33,39.77,41.78,976
2023,5,"Residentes en España","Lugo",41312,68633,1.43,5174,9774,36.1,41.52,43.33,1057
2023,5,"Residentes en el Extranjero","Lugo",35227,40952,1.43,5174,9774,36.1,41.52,43.33,1057
2023,5,"Total","Lugo",76538,109585,1.43,5174,9774,36.1,41.52,43.33,1057
2023,6,"Residentes en España","Lugo",48810,81279,1.51,5409,10200,39.3,45.45,45.39,1172
2023,6,"Residentes en el Extranjero","Lugo",30936,39296,1.51,5409,10200,39.3,45.45,45.39,1172
2023,6,"Total","Lugo",79746,120575,1.51,5409,10200,39.3,45.45,45.39,1172
2023,7,"Residentes en España","Lugo",64532,120390,1.73,5525,10416,44.27,47.96,48.36,1231
2023,7,"Residentes en el Extranjero","Lugo",18714,23846,1.73,5525,10416,44.27,47.96,48.36,1231
2023,7,"Total","Lugo",83246,144236,1.73,5525,10416,44.27,47.96,48.36,1231
2023,8,"Residentes en España","Lugo",81260,170659,1.96,5577,10547,60.26,63.92,63.44,1257
2023,8,"Residentes en el Extranjero","Lugo",20194,28611,1.96,5577,10547,60.26,63.92,63.44,1257
2023,8,"Total","Lugo",101454,199270,1.96,5577,10547,60.26,63.92,63.44,1257
2023,9,"Residentes en España","Lugo",56148,94156,1.51,5438,10228,45.92,49.82,52.83,1214
2023,9,"Residentes en el Extranjero","Lugo",37566,47099,1.51,5438,10228,45.92,49.82,52.83,1214
2023,9,"Total","Lugo",93714,141255,1.51,5438,10228,45.92,49.82,52.83,1214
2023,10,"Residentes en España","Lugo",45496,82512,1.6,5172,9673,36.9,44.41,43.05,1099
2023,10,"Residentes en el Extranjero","Lugo",23645,28392,1.6,5172,9673,36.9,44.41,43.05,1099
2023,10,"Total","Lugo",69142,110904,1.6,5172,9673,36.9,44.41,43.05,1099
2023,11,"Residentes en España","Lugo",24845,47489,1.84,4350,8060,22.63,28.05,27.92,971
2023,11,"Residentes en el Extranjero","Lugo",4852,7287,1.84,4350,8060,22.63,28.05,27.92,971
2023,11,"Total","Lugo",29696,54775,1.84,4350,8060,22.63,28.05,27.92,971
2023,12,"Residentes en España","Lugo",21303,41140,1.95,3905,7357,20.39,23.82,22.91,840
2023,12,"Residentes en el Extranjero","Lugo",2617,5487,1.95,3905,7357,20.39,23.82,22.91,840
2023,12,"Total","Lugo",23920,46627,1.95,3905,7357,20.39,23.82,22.91,840
1999,1,"Residentes en España","Madrid",247762,505452,2.2,0,0,45,NA,57.2,9732
1999,1,"Residentes en el Extranjero","Madrid",135249,322352,2.2,0,0,45,NA,57.2,9732
1999,1,"Total","Madrid",41455,827804,2.2,0,0,45,NA,57.2,9732
1999,2,"Residentes en España","Madrid",231444,495082,2.2,0,0,48.2,NA,62.1,9853
1999,2,"Residentes en el Extranjero","Madrid",143482,330181,2.2,0,0,48.2,NA,62.1,9853
1999,2,"Total","Madrid",374926,825263,2.2,0,0,48.2,NA,62.1,9853
1999,3,"Residentes en España","Madrid",265564,565270,2.2,0,0,53.4,NA,66.2,10005
1999,3,"Residentes en el Extranjero","Madrid",202238,460719,2.2,0,0,53.4,NA,66.2,10005
1999,3,"Total","Madrid",467802,1025989,2.2,0,0,53.4,NA,66.2,10005
1999,4,"Residentes en España","Madrid",254065,526476,2.2,0,0,56.3,NA,68.5,10142
1999,4,"Residentes en el Extranjero","Madrid",235220,539137,2.2,0,0,56.3,NA,68.5,10142
1999,4,"Total","Madrid",489285,1065613,2.2,0,0,56.3,NA,68.5,10142
1999,5,"Residentes en España","Madrid",276771,554560,2.1,0,0,55.5,NA,70,9967
1999,5,"Residentes en el Extranjero","Madrid",240492,533302,2.1,0,0,55.5,NA,70,9967
1999,5,"Total","Madrid",517263,1087862,2.1,0,0,55.5,NA,70,9967
1999,6,"Residentes en España","Madrid",267571,528500,2.1,0,0,54.5,NA,67.9,9742
1999,6,"Residentes en el Extranjero","Madrid",229149,498697,2.1,0,0,54.5,NA,67.9,9742
1999,6,"Total","Madrid",496720,1027197,2.1,0,0,54.5,NA,67.9,9742
1999,7,"Residentes en España","Madrid",228067,465061,2.1,0,0,49.2,NA,59.3,8883
1999,7,"Residentes en el Extranjero","Madrid",224516,485251,2.1,0,0,49.2,NA,59.3,8883
1999,7,"Total","Madrid",452583,950312,2.1,0,0,49.2,NA,59.3,8883
1999,8,"Residentes en España","Madrid",179078,392529,2.2,0,0,45.6,NA,51.2,8445
1999,8,"Residentes en el Extranjero","Madrid",211584,454370,2.2,0,0,45.6,NA,51.2,8445
1999,8,"Total","Madrid",390662,846899,2.2,0,0,45.6,NA,51.2,8445
1999,9,"Residentes en España","Madrid",266370,550546,2.1,0,0,59.2,NA,73,9552
1999,9,"Residentes en el Extranjero","Madrid",250119,556418,2.1,0,0,59.2,NA,73,9552
1999,9,"Total","Madrid",516489,1106964,2.1,0,0,59.2,NA,73,9552
1999,10,"Residentes en España","Madrid",271448,562440,2.2,0,0,60.1,NA,74.5,9130
1999,10,"Residentes en el Extranjero","Madrid",264444,596404,2.2,0,0,60.1,NA,74.5,9130
1999,10,"Total","Madrid",535892,1158844,2.2,0,0,60.1,NA,74.5,9130
1999,11,"Residentes en España","Madrid",246358,504376,2.2,0,0,52,NA,67.4,8886
1999,11,"Residentes en el Extranjero","Madrid",199853,457835,2.2,0,0,52,NA,67.4,8886
1999,11,"Total","Madrid",446211,962211,2.2,0,0,52,NA,67.4,8886
1999,12,"Residentes en España","Madrid",228154,488828,2.2,0,0,43.2,NA,53,9715
1999,12,"Residentes en el Extranjero","Madrid",148915,347801,2.2,0,0,43.2,NA,53,9715
1999,12,"Total","Madrid",377069,836629,2.2,0,0,43.2,NA,53,9715
2000,1,"Residentes en España","Madrid",222243,492095,2.3,0,0,45.7,NA,58.5,9729
2000,1,"Residentes en el Extranjero","Madrid",152317,375158,2.3,0,0,45.7,NA,58.5,9729
2000,1,"Total","Madrid",41937,867253,2.3,0,0,45.7,NA,58.5,9729
2000,2,"Residentes en España","Madrid",249027,503377,2.2,0,0,50.3,NA,65.1,10015
2000,2,"Residentes en el Extranjero","Madrid",177375,414791,2.2,0,0,50.3,NA,65.1,10015
2000,2,"Total","Madrid",426402,918168,2.2,0,0,50.3,NA,65.1,10015
2000,3,"Residentes en España","Madrid",259575,541717,2.2,0,0,55.1,NA,69.7,9973
2000,3,"Residentes en el Extranjero","Madrid",235085,534890,2.2,0,0,55.1,NA,69.7,9973
2000,3,"Total","Madrid",494660,1076607,2.2,0,0,55.1,NA,69.7,9973
2000,4,"Residentes en España","Madrid",256679,553555,2.2,0,0,60.8,NA,73.8,10100
2000,4,"Residentes en el Extranjero","Madrid",262190,609413,2.2,0,0,60.8,NA,73.8,10100
2000,4,"Total","Madrid",518869,1162968,2.2,0,0,60.8,NA,73.8,10100
2000,5,"Residentes en España","Madrid",273777,566478,2.2,0,0,59.1,NA,74,10142
2000,5,"Residentes en el Extranjero","Madrid",269685,602106,2.2,0,0,59.1,NA,74,10142
2000,5,"Total","Madrid",543462,1168584,2.2,0,0,59.1,NA,74,10142
2000,6,"Residentes en España","Madrid",260894,536019,2.2,0,0,59.4,NA,74.6,10072
2000,6,"Residentes en el Extranjero","Madrid",263498,595852,2.2,0,0,59.4,NA,74.6,10072
2000,6,"Total","Madrid",524392,1131871,2.2,0,0,59.4,NA,74.6,10072
2000,7,"Residentes en España","Madrid",229237,471713,2.1,0,0,51.8,NA,62.6,9871
2000,7,"Residentes en el Extranjero","Madrid",249238,544922,2.1,0,0,51.8,NA,62.6,9871
2000,7,"Total","Madrid",478475,1016635,2.1,0,0,51.8,NA,62.6,9871
2000,8,"Residentes en España","Madrid",197375,417094,2.1,0,0,47.9,NA,53.6,9455
2000,8,"Residentes en el Extranjero","Madrid",235529,501506,2.1,0,0,47.9,NA,53.6,9455
2000,8,"Total","Madrid",432904,918600,2.1,0,0,47.9,NA,53.6,9455
2000,9,"Residentes en España","Madrid",262834,559261,2.2,0,0,61.8,NA,76,10277
2000,9,"Residentes en el Extranjero","Madrid",272688,621206,2.2,0,0,61.8,NA,76,10277
2000,9,"Total","Madrid",535522,1180467,2.2,0,0,61.8,NA,76,10277
2000,10,"Residentes en España","Madrid",274547,596418,2.2,0,0,62.8,NA,77.8,10310
2000,10,"Residentes en el Extranjero","Madrid",279293,644622,2.2,0,0,62.8,NA,77.8,10310
2000,10,"Total","Madrid",553840,1241040,2.2,0,0,62.8,NA,77.8,10310
2000,11,"Residentes en España","Madrid",280485,582066,2.2,0,0,54.9,NA,71.6,10300
2000,11,"Residentes en el Extranjero","Madrid",200523,463800,2.2,0,0,54.9,NA,71.6,10300
2000,11,"Total","Madrid",481008,1045866,2.2,0,0,54.9,NA,71.6,10300
2000,12,"Residentes en España","Madrid",253973,549690,2.2,0,0,47.1,NA,57.2,10140
2000,12,"Residentes en el Extranjero","Madrid",163102,377664,2.2,0,0,47.1,NA,57.2,10140
2000,12,"Total","Madrid",417075,927354,2.2,0,0,47.1,NA,57.2,10140
2001,1,"Residentes en España","Madrid",242655,494645,2.15,0,63100,45.04,58.64,58.64,10109
2001,1,"Residentes en el Extranjero","Madrid",168303,388079,2.15,0,63100,45.04,58.64,58.64,10109
2001,1,"Total","Madrid",53883,882724,2.15,0,63100,45.04,58.64,58.64,10109
2001,2,"Residentes en España","Madrid",255410,516429,2.18,0,63375,51.5,66.94,66.94,10230
2001,2,"Residentes en el Extranjero","Madrid",164951,399661,2.18,0,63375,51.5,66.94,66.94,10230
2001,2,"Total","Madrid",420362,916090,2.18,0,63375,51.5,66.94,66.94,10230
2001,3,"Residentes en España","Madrid",282339,549840,2.15,0,62953,55.67,70.5,70.5,10164
2001,3,"Residentes en el Extranjero","Madrid",225089,539507,2.15,0,62953,55.67,70.5,70.5,10164
2001,3,"Total","Madrid",507428,1089347,2.15,0,62953,55.67,70.5,70.5,10164
2001,4,"Residentes en España","Madrid",247614,518714,2.26,0,62822,58.84,71.66,71.66,10233
2001,4,"Residentes en el Extranjero","Madrid",245942,594906,2.26,0,62822,58.84,71.66,71.66,10233
2001,4,"Total","Madrid",493557,1113620,2.26,0,62822,58.84,71.66,71.66,10233
2001,5,"Residentes en España","Madrid",263422,522139,2.21,0,62780,57.67,72.15,72.15,10400
2001,5,"Residentes en el Extranjero","Madrid",244680,602961,2.21,0,62780,57.67,72.15,72.15,10400
2001,5,"Total","Madrid",508102,1125101,2.21,0,62780,57.67,72.15,72.15,10400
2001,6,"Residentes en España","Madrid",255350,518490,2.25,0,62355,60.18,75.09,75.09,10333
2001,6,"Residentes en el Extranjero","Madrid",246253,611385,2.25,0,62355,60.18,75.09,75.09,10333
2001,6,"Total","Madrid",501602,1129875,2.25,0,62355,60.18,75.09,75.09,10333
2001,7,"Residentes en España","Madrid",222533,467532,2.21,0,62364,52.24,63.06,63.06,10194
2001,7,"Residentes en el Extranjero","Madrid",236549,546392,2.21,0,62364,52.24,63.06,63.06,10194
2001,7,"Total","Madrid",459081,1013924,2.21,0,62364,52.24,63.06,63.06,10194
2001,8,"Residentes en España","Madrid",213857,423037,2.09,0,60165,48.32,54.15,54.15,9733
2001,8,"Residentes en el Extranjero","Madrid",220207,482675,2.09,0,60165,48.32,54.15,54.15,9733
2001,8,"Total","Madrid",434065,905712,2.09,0,60165,48.32,54.15,54.15,9733
2001,9,"Residentes en España","Madrid",275161,559171,2.17,0,62570,58.08,71.32,71.32,10554
2001,9,"Residentes en el Extranjero","Madrid",229697,534733,2.17,0,62570,58.08,71.32,71.32,10554
2001,9,"Total","Madrid",504858,1093904,2.17,0,62570,58.08,71.32,71.32,10554
2001,10,"Residentes en España","Madrid",271244,548254,2.18,0,62997,54.38,68.4,68.4,10444
2001,10,"Residentes en el Extranjero","Madrid",217403,516873,2.18,0,62997,54.38,68.4,68.4,10444
2001,10,"Total","Madrid",488646,1065127,2.18,0,62997,54.38,68.4,68.4,10444
2001,11,"Residentes en España","Madrid",272084,558164,2.2,0,63462,50.93,65.9,65.9,10253
2001,11,"Residentes en el Extranjero","Madrid",170248,413936,2.2,0,63462,50.93,65.9,65.9,10253
2001,11,"Total","Madrid",442332,972100,2.2,0,63462,50.93,65.9,65.9,10253
2001,12,"Residentes en España","Madrid",258279,524543,2.18,0,64052,44.03,53.53,53.53,10255
2001,12,"Residentes en el Extranjero","Madrid",143579,352293,2.18,0,64052,44.03,53.53,53.53,10255
2001,12,"Total","Madrid",401858,876836,2.18,0,64052,44.03,53.53,53.53,10255
2002,1,"Residentes en España","Madrid",254194,521753,2.18,0,64000,43.58,56.23,56.23,10394
2002,1,"Residentes en el Extranjero","Madrid",143347,344784,2.18,0,64000,43.58,56.23,56.23,10394
2002,1,"Total","Madrid",50822,866538,2.18,0,64000,43.58,56.23,56.23,10394
2002,2,"Residentes en España","Madrid",256241,522158,2.2,0,63652,51.12,64.96,64.96,10420
2002,2,"Residentes en el Extranjero","Madrid",158504,391377,2.2,0,63652,51.12,64.96,64.96,10420
2002,2,"Total","Madrid",414745,913535,2.2,0,63652,51.12,64.96,64.96,10420
2002,3,"Residentes en España","Madrid",260866,553217,2.23,0,62404,53,64.41,64.41,10539
2002,3,"Residentes en el Extranjero","Madrid",200731,476842,2.23,0,62404,53,64.41,64.41,10539
2002,3,"Total","Madrid",461598,1030059,2.23,0,62404,53,64.41,64.41,10539
2002,4,"Residentes en España","Madrid",259605,530388,2.21,0,62723,56.48,70.2,70.2,10723
2002,4,"Residentes en el Extranjero","Madrid",222524,536205,2.21,0,62723,56.48,70.2,70.2,10723
2002,4,"Total","Madrid",482129,1066592,2.21,0,62723,56.48,70.2,70.2,10723
2002,5,"Residentes en España","Madrid",277818,571351,2.21,0,63686,56.64,69.53,69.53,10885
2002,5,"Residentes en el Extranjero","Madrid",229299,550661,2.21,0,63686,56.64,69.53,69.53,10885
2002,5,"Total","Madrid",507117,1122012,2.21,0,63686,56.64,69.53,69.53,10885
2002,6,"Residentes en España","Madrid",267684,541843,2.15,0,63896,56.32,69.62,69.62,10963
2002,6,"Residentes en el Extranjero","Madrid",236742,542107,2.15,0,63896,56.32,69.62,69.62,10963
2002,6,"Total","Madrid",504427,1083950,2.15,0,63896,56.32,69.62,69.62,10963
2002,7,"Residentes en España","Madrid",249515,502889,2.12,0,63838,50.61,59.57,59.57,10635
2002,7,"Residentes en el Extranjero","Madrid",224869,503508,2.12,0,63838,50.61,59.57,59.57,10635
2002,7,"Total","Madrid",474384,1006396,2.12,0,63838,50.61,59.57,59.57,10635
2002,8,"Residentes en España","Madrid",255709,553487,2.16,0,61397,51.82,55.43,55.43,10026
2002,8,"Residentes en el Extranjero","Madrid",205812,442568,2.16,0,61397,51.82,55.43,55.43,10026
2002,8,"Total","Madrid",461520,996055,2.16,0,61397,51.82,55.43,55.43,10026
2002,9,"Residentes en España","Madrid",288113,588294,2.12,0,63653,59.53,71.97,71.97,10771
2002,9,"Residentes en el Extranjero","Madrid",250703,554978,2.12,0,63653,59.53,71.97,71.97,10771
2002,9,"Total","Madrid",538816,1143273,2.12,0,63653,59.53,71.97,71.97,10771
2002,10,"Residentes en España","Madrid",303035,594711,2.12,0,64266,59.71,73.55,73.55,10887
2002,10,"Residentes en el Extranjero","Madrid",259358,600292,2.12,0,64266,59.71,73.55,73.55,10887
2002,10,"Total","Madrid",562394,1195003,2.12,0,64266,59.71,73.55,73.55,10887
2002,11,"Residentes en España","Madrid",279056,580652,2.22,0,64915,52.73,67.01,67.01,10790
2002,11,"Residentes en el Extranjero","Madrid",185039,450481,2.22,0,64915,52.73,67.01,67.01,10790
2002,11,"Total","Madrid",464095,1031133,2.22,0,64915,52.73,67.01,67.01,10790
2002,12,"Residentes en España","Madrid",259674,529570,2.12,0,65305,43.44,52.44,52.44,10745
2002,12,"Residentes en el Extranjero","Madrid",155925,352982,2.12,0,65305,43.44,52.44,52.44,10745
2002,12,"Total","Madrid",415599,882552,2.12,0,65305,43.44,52.44,52.44,10745
2003,1,"Residentes en España","Madrid",244289,496947,2.15,0,64844,42.5,46.27,53.38,10494
2003,1,"Residentes en el Extranjero","Madrid",154080,359376,2.15,0,64844,42.5,46.27,53.38,10494
2003,1,"Total","Madrid",56961,856323,2.15,0,64844,42.5,46.27,53.38,10494
2003,2,"Residentes en España","Madrid",272237,526665,2.08,0,65634,49.14,57.71,62.21,10737
2003,2,"Residentes en el Extranjero","Madrid",162467,378887,2.08,0,65634,49.14,57.71,62.21,10737
2003,2,"Total","Madrid",434704,905552,2.08,0,65634,49.14,57.71,62.21,10737
2003,3,"Residentes en España","Madrid",279098,561757,2.15,0,65555,51.52,60.81,64.35,10765
2003,3,"Residentes en el Extranjero","Madrid",209417,488415,2.15,0,65555,51.52,60.81,64.35,10765
2003,3,"Total","Madrid",488514,1050172,2.15,0,65555,51.52,60.81,64.35,10765
2003,4,"Residentes en España","Madrid",278980,568579,2.17,0,66018,53.29,64.72,63.77,10796
2003,4,"Residentes en el Extranjero","Madrid",210266,491328,2.17,0,66018,53.29,64.72,63.77,10796
2003,4,"Total","Madrid",489246,1059907,2.17,0,66018,53.29,64.72,63.77,10796
2003,5,"Residentes en España","Madrid",280878,567503,2.17,0,65671,53.51,59.05,67.46,10747
2003,5,"Residentes en el Extranjero","Madrid",223701,525358,2.17,0,65671,53.51,59.05,67.46,10747
2003,5,"Total","Madrid",504578,1092861,2.17,0,65671,53.51,59.05,67.46,10747
2003,6,"Residentes en España","Madrid",278411,555454,2.12,0,66000,54.1,61.36,66.95,10712
2003,6,"Residentes en el Extranjero","Madrid",228481,520949,2.12,0,66000,54.1,61.36,66.95,10712
2003,6,"Total","Madrid",506892,1076402,2.12,0,66000,54.1,61.36,66.95,10712
2003,7,"Residentes en España","Madrid",247449,482894,2.11,0,65918,48.27,52.33,57.42,10497
2003,7,"Residentes en el Extranjero","Madrid",221702,507950,2.11,0,65918,48.27,52.33,57.42,10497
2003,7,"Total","Madrid",469151,990844,2.11,0,65918,48.27,52.33,57.42,10497
2003,8,"Residentes en España","Madrid",238190,499916,2.16,0,63535,47.51,52.25,52.73,10153
2003,8,"Residentes en el Extranjero","Madrid",198619,442823,2.16,0,63535,47.51,52.25,52.73,10153
2003,8,"Total","Madrid",436809,942739,2.16,0,63535,47.51,52.25,52.73,10153
2003,9,"Residentes en España","Madrid",284291,564662,2.1,0,65358,54.64,62.7,66.22,10649
2003,9,"Residentes en el Extranjero","Madrid",228508,510747,2.1,0,65358,54.64,62.7,66.22,10649
2003,9,"Total","Madrid",512799,1075409,2.1,0,65358,54.64,62.7,66.22,10649
2003,10,"Residentes en España","Madrid",294411,577045,2.14,0,66000,56.73,64.54,70.01,10786
2003,10,"Residentes en el Extranjero","Madrid",251250,588307,2.14,0,66000,56.73,64.54,70.01,10786
2003,10,"Total","Madrid",545660,1165352,2.14,0,66000,56.73,64.54,70.01,10786
2003,11,"Residentes en España","Madrid",296794,593551,2.12,0,69391,51.98,58.17,66.25,11111
2003,11,"Residentes en el Extranjero","Madrid",216146,491933,2.12,0,69391,51.98,58.17,66.25,11111
2003,11,"Total","Madrid",512941,1085484,2.12,0,69391,51.98,58.17,66.25,11111
2003,12,"Residentes en España","Madrid",273799,542953,2.07,0,68915,43.61,52.3,51.41,10953
2003,12,"Residentes en el Extranjero","Madrid",178257,391770,2.07,0,68915,43.61,52.3,51.41,10953
2003,12,"Total","Madrid",452056,934723,2.07,0,68915,43.61,52.3,51.41,10953
2004,1,"Residentes en España","Madrid",266591,528299,2.09,0,68125,43.26,52.22,54.03,11035
2004,1,"Residentes en el Extranjero","Madrid",171684,387823,2.09,0,68125,43.26,52.22,54.03,11035
2004,1,"Total","Madrid",45615,916122,2.09,0,68125,43.26,52.22,54.03,11035
2004,2,"Residentes en España","Madrid",299746,586254,2.06,0,70085,49.99,59.48,63.29,11248
2004,2,"Residentes en el Extranjero","Madrid",194468,433689,2.06,0,70085,49.99,59.48,63.29,11248
2004,2,"Total","Madrid",494214,1019942,2.06,0,70085,49.99,59.48,63.29,11248
2004,3,"Residentes en España","Madrid",301309,593024,2.1,0,73147,48.29,55.82,60.99,11735
2004,3,"Residentes en el Extranjero","Madrid",222073,505552,2.1,0,73147,48.29,55.82,60.99,11735
2004,3,"Total","Madrid",523382,1098577,2.1,0,73147,48.29,55.82,60.99,11735
2004,4,"Residentes en España","Madrid",294860,589626,2.12,0,74413,49.2,55.88,58.79,12059
2004,4,"Residentes en el Extranjero","Madrid",224789,514248,2.12,0,74413,49.2,55.88,58.79,12059
2004,4,"Total","Madrid",519649,1103873,2.12,0,74413,49.2,55.88,58.79,12059
2004,5,"Residentes en España","Madrid",327455,661246,2.15,0,75885,52.95,61.75,66.33,12187
2004,5,"Residentes en el Extranjero","Madrid",253552,589509,2.15,0,75885,52.95,61.75,66.33,12187
